trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
122,TRUE,1.6470624,33,50,100,0,TRUE,1,down,0.25,36,0,0.6005715,0.6005715,0.3130267,TRUE,far-rnd2,24,10,8,7.5,1,down,4,1
129,TRUE,1.9259614,33,50,100,0,TRUE,1,down,0.25,36,0,0.6023866,0.6023866,0.6305377,TRUE,far-rnd2,25,11,9,8.25,1,down,4,1
134,TRUE,1.5075179,33,800,100,0,TRUE,3,down,0.25,36,0,0.6079301,0.6079301,633.2054775,TRUE,far-rnd2,26,12,10,9,1,down,4,1
137,TRUE,4.9938926,33,33,100,0,FALSE,0,down,0.25,36,0,0.5911793,0.5911793,0.4499213,TRUE,far-rnd2,27,13,11,9.75,1,down,4,1
142,TRUE,1.6033351,33,33,100,0,FALSE,0,down,0.25,34,0,0.5563889,0.5563889,0.3804554,TRUE,far-rnd2,28,1,1,0.75,1,down,2,0
147,TRUE,7.3263774,33,33,100,0,FALSE,0,down,0.25,34,0,0.5589729,0.5589729,0.4611945,TRUE,far-rnd2,29,2,2,1.5,2,down,2,0
155,TRUE,1.6024237,33,33,100,0,FALSE,0,down,0.25,34,0,0.5560171,0.5560171,0.4236774,TRUE,far-rnd2,30,3,3,2.25,2,down,2,0
158,TRUE,2.6974772,33,50,100,0,TRUE,1,down,0.25,34,0,0.5701282,0.5701282,0.5142705,TRUE,far-rnd2,31,4,4,3,2,down,2,0
164,TRUE,2.1074795,33,800,100,0,TRUE,3,down,0.25,34,0,0.5714551,0.5714551,751.9717275,FALSE,far-rnd2,32,5,4,3.75,2,down,2,0
166,TRUE,2.7141434,33,50,100,0,TRUE,1,down,0.25,34,0,0.5736404,0.5736404,0.5146877,TRUE,far-rnd2,33,6,5,4.5,2,down,2,0
171,TRUE,1.5364179,33,800,100,0,TRUE,3,down,0.25,34,0,0.568946,0.568946,778.267927,TRUE,far-rnd2,34,7,6,5.25,2,down,2,0
176,TRUE,1.8905114,33,33,100,0,FALSE,0,down,0.25,34,0,0.5593287,0.5593287,0.482205,TRUE,far-rnd2,35,8,7,6,2,down,2,0
183,TRUE,2.7998047,33,50,100,0,TRUE,1,down,0.25,34,0,0.5777585,0.5777585,0.4522588,TRUE,far-rnd2,36,9,8,6.75,2,down,2,1
188,TRUE,2.2358864,33,800,100,0,TRUE,3,down,0.25,34,0,0.5715536,0.5715536,840.2631113,TRUE,far-rnd2,37,10,9,7.5,2,down,2,1
195,TRUE,4.049591,33,33,100,0,FALSE,0,down,0.25,34,0,0.5604204,0.5604204,0.3351695,TRUE,far-rnd2,38,11,10,8.25,2,down,2,1
198,TRUE,1.490406,33,33,100,0,FALSE,0,down,0.25,34,0,0.5576063,0.5576063,0.718983,TRUE,far-rnd2,39,12,11,9,2,down,2,1
203,TRUE,1.6173238,33,33,100,0,FALSE,0,down,0.25,34,0,0.5576259,0.5576259,0.4502755,TRUE,far-rnd2,40,13,12,9.75,2,down,2,1
206,TRUE,1.9555927,33,33,100,0,FALSE,0,down,0.25,33,0,0.5418734,0.5418734,0.5189668,TRUE,far-rnd2,41,1,1,0.75,2,down,1,0
211,TRUE,1.6382026,33,33,100,0,FALSE,0,down,0.25,33,0,0.5439065,0.5439065,0.496371,TRUE,far-rnd2,42,2,2,1.5,2,down,1,0
219,TRUE,2.3098318,33,800,100,0,TRUE,3,down,0.25,33,0,0.557175,0.557175,958.5822011,TRUE,far-rnd2,43,3,3,2.25,2,down,1,0
221,TRUE,3.888206,33,33,100,0,FALSE,0,down,0.25,33,0,0.5435248,0.5435248,0.4070702,TRUE,far-rnd2,44,4,4,3,2,down,1,0
228,TRUE,1.7837586,33,50,100,0,TRUE,1,down,0.25,33,0,0.5552369,0.5552369,0.4906879,TRUE,far-rnd2,45,5,5,3.75,2,down,1,0
232,TRUE,1.4670105,33,33,100,0,FALSE,0,down,0.25,33,0,0.5390652,0.5390652,0.3917018,TRUE,far-rnd2,46,6,6,4.5,2,down,1,0
238,TRUE,5.63438,33,50,100,0,TRUE,1,down,0.25,33,0,0.5591813,0.5591813,0.5955267,TRUE,far-rnd2,47,7,7,5.25,2,down,1,0
244,TRUE,3.5927085,33,50,100,0,TRUE,1,down,0.25,33,0,0.5557488,0.5557488,0.4832548,TRUE,far-rnd2,48,8,8,6,2,down,1,0
246,TRUE,1.5698325,33,50,100,0,TRUE,1,down,0.25,33,0,0.5581578,0.5581578,0.5830996,TRUE,far-rnd2,49,9,9,6.75,2,down,1,1
252,TRUE,6.4439515,33,33,100,0,FALSE,0,down,0.25,32,0,0.5266891,0.5266891,0.5863345,TRUE,far-rnd2,50,1,1,0.75,2,down,1,0
254,TRUE,1.7929055,33,50,100,0,TRUE,1,down,0.25,32,0,0.5423488,0.5423488,0.5301453,TRUE,far-rnd2,51,2,2,1.5,2,down,1,0
256,TRUE,2.1958796,33,50,100,0,TRUE,1,down,0.25,32,0,0.543209,0.543209,0.4282868,TRUE,far-rnd2,52,3,3,2.25,2,down,1,0
258,TRUE,2.5921232,33,33,100,0,FALSE,0,down,0.25,32,0,0.5258191,0.5258191,0.5233977,TRUE,far-rnd2,53,4,4,3,2,down,1,0
261,TRUE,4.2492471,33,50,100,0,TRUE,1,down,0.25,32,0,0.539357,0.539357,0.4776244,TRUE,far-rnd2,54,5,5,3.75,2,down,1,0
262,TRUE,2.7704044,33,800,100,0,TRUE,3,down,0.25,32,0,0.5389787,0.5389787,1122.229135,TRUE,far-rnd2,55,6,6,4.5,2,down,1,0
265,FALSE,1.849668,33,33,100,0,FALSE,0,down,0.25,32,0,0.526769,0.526769,0.4040593,TRUE,far-rnd2,56,7,7,5.25,2,down,1,0
266,TRUE,33.5642338,33,50,100,0,TRUE,1,down,0.25,32,0,0.541987,0.541987,0.4597082,TRUE,far-rnd2,56,7,7,5.25,2,down,1,0
268,TRUE,1.5472246,33,800,100,0,TRUE,3,down,0.25,32,0,0.5343415,0.5343415,1175.650916,TRUE,far-rnd2,57,8,8,6,2,down,1,0
270,FALSE,1.849118,33,50,100,0,TRUE,1,down,0.25,32,0,0.5393441,0.5393441,0.4150035,TRUE,far-rnd2,58,9,9,6.75,2,down,1,1
272,TRUE,3.3444959,33,800,100,0,TRUE,3,down,0.25,32,0,0.5386392,0.5386392,1189.283022,TRUE,far-rnd2,58,9,9,6.75,2,down,1,1
275,TRUE,2.4000071,33,33,100,0,FALSE,0,down,0.25,31,0,0.5083489,0.5083489,0.3730461,TRUE,far-rnd2,59,1,1,0.75,2,down,1,0
277,TRUE,2.6058308,33,800,100,0,TRUE,3,down,0.25,31,0,0.5192171,0.5192171,1206.523595,TRUE,far-rnd2,60,2,2,1.5,2,down,1,0
278,TRUE,2.578786,33,50,100,0,TRUE,1,down,0.25,31,0,0.5247157,0.5247157,0.6589298,TRUE,far-rnd2,61,3,3,2.25,2,down,1,0
281,TRUE,2.0035111,33,50,100,0,TRUE,1,down,0.25,31,0,0.52502,0.52502,0.5174807,TRUE,far-rnd2,62,4,4,3,2,down,1,0
282,TRUE,1.1455186,33,800,100,0,TRUE,3,down,0.25,31,0,0.523662,0.523662,1222.643375,TRUE,far-rnd2,63,5,5,3.75,2,down,1,0
284,TRUE,2.4798084,33,33,100,0,FALSE,0,down,0.25,31,0,0.5081577,0.5081577,0.3062474,TRUE,far-rnd2,64,6,6,4.5,2,down,1,0
287,TRUE,2.1866221,33,33,100,0,FALSE,0,down,0.25,31,0,0.5085836,0.5085836,0.3703131,TRUE,far-rnd2,65,7,7,5.25,2,down,1,0
289,TRUE,1.5549829,33,800,100,0,TRUE,3,down,0.25,31,0,0.5232949,0.5232949,1248.500031,FALSE,far-rnd2,66,8,7,6,2,down,1,0
290,TRUE,2.8823548,33,800,100,0,TRUE,3,down,0.25,31,0,0.524806,0.524806,1253.886155,TRUE,far-rnd2,67,9,8,6.75,2,down,1,1
293,TRUE,1.8449671,33,33,100,0,FALSE,0,down,0.25,31,0,0.5129334,0.5129334,0.4660284,TRUE,far-rnd2,68,10,9,7.5,2,down,1,1
295,TRUE,1.4788937,33,800,100,0,TRUE,3,down,0.25,31,0,0.5221039,0.5221039,1270.220316,TRUE,far-rnd2,69,11,10,8.25,2,down,1,1
296,TRUE,1.4864762,33,33,100,0,FALSE,0,down,0.25,31,0,0.5112389,0.5112389,0.3178382,TRUE,far-rnd2,70,12,11,9,2,down,1,1
299,TRUE,4.0718334,33,50,100,0,TRUE,1,down,0.25,31,0,0.5236445,0.5236445,0.4043543,TRUE,far-rnd2,71,13,12,9.75,2,down,1,1
301,TRUE,3.266121,33,33,100,0,FALSE,0,down,0.25,30,0,0.4941857,0.4941857,0.3788049,TRUE,far-rnd2,72,1,1,0.75,2,down,1,0
303,TRUE,3.0882971,33,33,100,0,FALSE,0,down,0.25,30,0,0.4951659,0.4951659,0.374747,TRUE,far-rnd2,73,2,2,1.5,2,down,1,0
304,TRUE,0.9583735,33,800,100,0,TRUE,3,down,0.25,30,0,0.5093339,0.5093339,1302.787341,FALSE,far-rnd2,74,3,2,2.25,2,down,1,0
306,TRUE,4.6835179,33,33,100,0,FALSE,0,down,0.25,30,0,0.4945888,0.4945888,0.3211551,TRUE,far-rnd2,75,4,3,3,2,down,1,0
308,TRUE,1.872261,33,33,100,0,FALSE,0,down,0.25,30,0,0.4930914,0.4930914,0.3697101,TRUE,far-rnd2,76,5,4,3.75,2,down,1,0
311,TRUE,1.9836756,33,50,100,0,TRUE,1,down,0.25,30,0,0.5137983,0.5137983,0.5312058,TRUE,far-rnd2,77,6,5,4.5,2,down,1,0
312,TRUE,1.5311916,33,800,100,0,TRUE,3,down,0.25,30,0,0.5105992,0.5105992,1330.460098,FALSE,far-rnd2,78,7,5,5.25,2,down,1,0
314,TRUE,1.9299733,33,33,100,0,FALSE,0,down,0.25,30,0,0.4960432,0.4960432,0.3424937,TRUE,far-rnd2,79,8,6,6,2,down,1,0
1,TRUE,22.9022023,33,33,100,0,FALSE,0,start,0.25,60,0,0.9837994,0.9837994,0.4609981,TRUE,far-rndm,1,1,1,0.75,0.5,start,16,0
7,TRUE,1.5099495,33,33,100,0,FALSE,0,start,0.25,60,0,0.9715694,0.9715694,0.5308344,TRUE,far-rndm,2,2,2,1.5,1,start,16,0
11,TRUE,1.5867529,33,800,100,0,TRUE,3,start,0.25,60,0,0.9837784,0.9837784,68.3193614,TRUE,far-rndm,3,3,3,2.25,1,start,16,0
19,TRUE,2.3931927,33,800,100,0,TRUE,3,down,0.25,44,0,0.7327739,0.7327739,107.0702607,TRUE,far-rndm,4,1,1,0.75,0.5,down,16,0
24,TRUE,1.6549382,33,800,100,0,TRUE,3,down,0.25,44,0,0.7327457,0.7327457,127.2459501,TRUE,far-rndm,5,2,2,1.5,1,down,16,0
30,TRUE,3.0214124,33,50,100,0,TRUE,1,down,0.25,44,0,0.733661,0.733661,0.3970943,TRUE,far-rndm,6,3,3,2.25,1,down,16,0
33,TRUE,11.8881875,33,800,100,0,TRUE,3,down,0.25,28,0,0.4798135,0.4798135,177.8834956,TRUE,far-rndm,7,1,1,0.75,0.5,down,16,0
40,TRUE,2.4742329,33,800,100,0,TRUE,3,down,0.25,28,0,0.4744734,0.4744734,225.4791888,FALSE,far-rndm,8,2,1,1.5,1,down,16,0
45,TRUE,1.4371443,33,33,100,0,FALSE,0,down,0.25,28,0,0.4598372,0.4598372,1.2414365,FALSE,far-rndm,9,3,1,2.25,1,down,16,0
48,TRUE,1.8396503,33,800,100,0,TRUE,3,up,0.25,44,0,0.7356076,0.7356076,255.0871123,TRUE,far-rndm,10,1,1,0.75,0.5,up,8,0
53,TRUE,1.3867738,33,800,100,0,TRUE,3,up,0.25,44,0,0.72777,0.72777,271.4832526,TRUE,far-rndm,11,2,2,1.5,1,up,8,0
57,TRUE,1.1029471,33,33,100,0,FALSE,0,up,0.25,44,0,0.7184528,0.7184528,0.4186403,TRUE,far-rndm,12,3,3,2.25,1,up,8,0
63,TRUE,4.0074528,33,33,100,0,FALSE,0,up,0.25,44,0,0.7188694,0.7188694,0.3095638,TRUE,far-rndm,13,4,4,3,1,up,8,0
67,TRUE,5.5796809,33,800,100,0,TRUE,3,up,0.25,44,0,0.7271633,0.7271633,325.3587286,FALSE,far-rndm,14,5,4,3.75,1,up,8,0
71,TRUE,2.0443122,33,33,100,0,FALSE,0,up,0.25,44,0,0.7160288,0.7160288,0.4243133,TRUE,far-rndm,15,6,5,4.5,1,up,8,0
79,TRUE,1.6982779,33,33,100,0,FALSE,0,up,0.25,44,0,0.7188772,0.7188772,0.3494126,TRUE,far-rndm,16,7,6,5.25,1,up,8,0
81,TRUE,3.6815466,33,800,100,0,TRUE,3,up,0.25,44,0,0.7324108,0.7324108,395.1471282,FALSE,far-rndm,17,8,6,6,1,up,8,0
89,TRUE,3.7197284,33,50,100,0,TRUE,1,up,0.25,44,0,0.7355923,0.7355923,0.4047732,TRUE,far-rndm,18,9,7,6.75,1,up,8,1
95,TRUE,10.7712906,33,800,100,0,TRUE,3,up,0.25,44,0,0.7259928,0.7259928,476.9294956,FALSE,far-rndm,19,10,7,7.5,1,up,8,1
98,TRUE,4.0625267,33,800,100,0,TRUE,3,up,0.25,44,0,0.7297638,0.7297638,503.4293357,TRUE,far-rndm,20,11,8,8.25,1,up,8,1
105,TRUE,2.0376365,33,800,100,0,TRUE,3,up,0.25,44,0,0.7332269,0.7332269,526.6482057,TRUE,far-rndm,21,12,9,9,1,up,8,1
109,TRUE,1.3850629,33,800,100,0,TRUE,3,up,0.25,44,0,0.7296025,0.7296025,538.2248155,TRUE,far-rndm,22,13,10,9.75,1,up,8,1
111,TRUE,3.5877521,33,800,100,0,TRUE,3,up,0.25,44,0,0.7307683,0.7307683,546.4031053,FALSE,far-rndm,23,14,10,10.5,1,up,8,1
120,TRUE,1.7989003,33,800,100,0,TRUE,3,up,0.25,44,0,0.7261222,0.7261222,584.2330432,TRUE,far-rndm,24,15,11,11.25,1,up,8,1
123,TRUE,1.7027521,33,800,100,0,TRUE,3,up,0.25,44,0,0.7278948,0.7278948,594.1461134,FALSE,far-rndm,25,16,11,12,1,up,8,1
128,TRUE,4.3717552,33,33,100,0,FALSE,0,up,0.25,44,0,0.7166196,0.7166196,0.4743329,TRUE,far-rndm,26,17,12,12.75,1,up,8,2
131,TRUE,2.0633224,33,800,100,0,TRUE,3,up,0.25,44,0,0.7291472,0.7291472,622.8776406,FALSE,far-rndm,27,18,12,13.5,1,up,8,2
140,TRUE,1.234577,33,800,100,0,TRUE,3,up,0.25,46,0,0.7618346,0.7618346,662.5208422,TRUE,far-rndm,28,1,1,0.75,1,up,2,0
143,TRUE,2.0331224,33,800,100,0,TRUE,3,up,0.25,46,0,0.762483,0.762483,671.2947271,TRUE,far-rndm,29,2,2,1.5,2,up,2,0
150,TRUE,1.4352576,33,800,100,0,TRUE,3,up,0.25,46,0,0.7648954,0.7648954,699.7046917,TRUE,far-rndm,30,3,3,2.25,2,up,2,0
152,TRUE,1.7336695,33,50,100,0,TRUE,1,up,0.25,46,0,0.7689751,0.7689751,0.45865,TRUE,far-rndm,31,4,4,3,2,up,2,0
157,TRUE,2.4331489,33,800,100,0,TRUE,3,up,0.25,46,0,0.7632192,0.7632192,723.471729,TRUE,far-rndm,32,5,5,3.75,2,up,2,0
162,TRUE,2.2929842,33,50,100,0,TRUE,1,up,0.25,46,0,0.7588732,0.7588732,0.3597015,TRUE,far-rndm,33,6,6,4.5,2,up,2,0
170,TRUE,1.5099312,33,50,100,0,TRUE,1,up,0.25,46,0,0.7669386,0.7669386,0.39016,TRUE,far-rndm,34,7,7,5.25,2,up,2,0
175,TRUE,1.8349584,33,800,100,0,TRUE,3,up,0.25,46,0,0.7603443,0.7603443,793.0226526,TRUE,far-rndm,35,8,8,6,2,up,2,0
178,FALSE,1.7577711,33,50,100,0,TRUE,1,up,0.25,46,0,0.7637531,0.7637531,0.354585,TRUE,far-rndm,36,9,9,6.75,2,up,2,1
184,TRUE,1.4333602,33,800,100,0,TRUE,3,up,0.25,46,0,0.7637541,0.7637541,822.3836269,FALSE,far-rndm,36,9,8,6.75,2,up,2,1
190,TRUE,2.2741152,33,33,100,0,FALSE,0,up,0.25,46,0,0.7512564,0.7512564,0.3741136,TRUE,far-rndm,37,10,9,7.5,2,up,2,1
194,TRUE,5.8923083,33,800,100,0,TRUE,3,up,0.25,46,0,0.7604994,0.7604994,865.1410953,TRUE,far-rndm,38,11,10,8.25,2,up,2,1
197,TRUE,1.5820194,33,33,100,0,FALSE,0,up,0.25,46,0,0.7494627,0.7494627,0.3969471,TRUE,far-rndm,39,12,11,9,2,up,2,1
202,TRUE,2.7077639,33,50,100,0,TRUE,1,up,0.25,46,0,0.8265244,0.8265244,0.3024237,TRUE,far-rndm,40,13,12,9.75,2,up,2,1
209,FALSE,3.8929032,33,800,100,0,TRUE,3,down,0.25,45,0,0.7425966,0.7425966,919.8941169,FALSE,far-rndm,41,1,0,0.75,2,down,1,0
212,TRUE,2.0392317,33,800,100,0,TRUE,3,down,0.25,45,0,0.7399608,0.7399608,929.3808797,TRUE,far-rndm,41,1,1,0.75,2,down,1,0
220,TRUE,2.4356899,33,50,100,0,TRUE,1,down,0.25,45,0,0.7508421,0.7508421,0.5099073,TRUE,far-rndm,42,2,2,1.5,3,down,1,0
223,FALSE,2.0890764,33,33,100,0,FALSE,0,down,0.25,45,0,0.733521,0.733521,0.3992224,TRUE,far-rndm,43,3,3,2.25,3,down,1,0
229,TRUE,1.665276,33,50,100,0,TRUE,1,down,0.25,45,0,0.7480221,0.7480221,0.241377,TRUE,far-rndm,43,3,3,2.25,3,down,1,0
233,TRUE,1.6757091,33,50,100,0,TRUE,1,down,0.25,45,0,0.751877,0.751877,0.4504042,TRUE,far-rndm,44,4,4,3,3,down,1,0
237,TRUE,5.6624518,33,50,100,0,TRUE,1,down,0.25,45,0,0.8305596,0.8305596,0.3203904,TRUE,far-rndm,45,5,5,3.75,3,down,1,0
243,TRUE,2.3734135,33,800,100,0,TRUE,3,down,0.25,45,0,0.7435868,0.7435868,1046.78041,TRUE,far-rndm,46,6,6,4.5,3,down,1,0
249,TRUE,1.4674858,33,800,100,0,TRUE,3,down,0.25,45,0,0.7516832,0.7516832,1067.456652,TRUE,far-rndm,47,7,7,5.25,3,down,1,0
253,TRUE,2.2024247,33,800,100,0,TRUE,3,down,0.25,45,0,0.7515155,0.7515155,1087.184078,TRUE,far-rndm,48,8,8,6,3,down,1,0
